city,timestamp,temperature,season
New York,2010-03-26,8.49751388813599,spring
New York,2010-03-27,16.016660649483253,spring
New York,2010-03-28,10.836077811708678,spring
New York,2010-03-29,10.298976023889837,spring
New York,2010-03-30,19.262361949961537,spring
New York,2010-03-31,11.466265357866279,spring
New York,2010-04-01,25.944938992649504,spring
New York,2010-04-02,10.249788878769277,spring
New York,2010-04-03,21.145980237066894,spring
New York,2010-04-04,23.610255909257607,spring
New York,2010-04-05,9.810716637499226,spring
New York,2010-04-06,19.78267309725051,spring
New York,2010-04-07,13.93524530885833,spring
New York,2010-04-08,8.00932336059779,spring
New York,2010-04-09,17.134517323711467,spring
New York,2010-04-10,11.045038698664067,spring
New York,2010-04-11,9.271229275475957,spring
New York,2010-04-12,0.6122296500368734,spring
New York,2010-04-13,4.83391829263251,spring
New York,2010-04-14,9.45206772791284,spring
New York,2010-04-15,9.52800897687128,spring
New York,2010-04-16,10.585881386775494,spring
New York,2010-04-17,10.478958643144896,spring
New York,2010-04-18,5.297377680414048,spring
New York,2010-04-19,6.317662066438032,spring
New York,2010-04-20,11.438976861547461,spring
New York,2010-04-21,17.201108465396718,spring
New York,2010-04-22,19.031567920977643,spring
New York,2010-04-23,3.9213240558109153,spring
New York,2010-04-24,1.3129271573431147,spring
New York,2010-04-25,9.070773430122138,spring
New York,2010-04-26,7.688889838509885,spring
New York,2010-04-27,13.950756420533471,spring
New York,2010-04-28,5.868806056367088,spring
New York,2010-04-29,16.8436092371727,spring
New York,2010-04-30,8.534655922543623,spring
New York,2010-05-01,8.902481274666119,spring
New York,2010-05-02,10.076245959378964,spring
New York,2010-05-03,2.292667254088176,spring
New York,2010-05-04,7.492683443507936,spring
New York,2010-05-05,7.773914855249473,spring
New York,2010-05-06,10.243863788223871,spring
New York,2010-05-07,5.798362598923055,spring
New York,2010-05-08,-0.19802911522398503,spring
New York,2010-05-09,8.537494827218085,spring
New York,2010-05-10,3.4853891780524275,spring
New York,2010-05-11,2.8298256277706013,spring
New York,2010-05-12,5.7044570222667215,spring
New York,2010-05-13,10.06469521870895,spring
New York,2010-05-14,20.277056625701945,spring
New York,2010-05-15,10.657796472050128,spring
New York,2010-05-16,12.05781710001076,spring
New York,2010-05-17,21.122449111547347,spring
New York,2010-05-18,8.050634501287258,spring
New York,2010-05-19,7.950545306936858,spring
New York,2010-05-20,5.176272635090362,spring
New York,2010-05-21,13.256179265323867,spring
New York,2010-05-22,-3.991399777378115,spring
New York,2010-05-23,5.929710240100603,spring
New York,2010-05-24,8.107755137982672,spring
New York,2010-05-25,7.17065132335658,spring
New York,2010-05-26,13.730613177610202,spring
New York,2010-05-27,13.048954119899646,spring
New York,2010-05-28,15.982040503422335,spring
New York,2010-05-29,8.668186239614244,spring
New York,2010-05-30,10.457942658926388,spring
New York,2010-05-31,12.301529457340742,spring
New York,2010-06-01,28.598175836966647,summer
New York,2010-06-02,25.755384149822746,summer
New York,2010-06-03,30.460406557248156,summer
New York,2010-06-04,25.62359550663147,summer
New York,2010-06-05,21.07514411433422,summer
New York,2010-06-06,25.169929136801624,summer
New York,2010-06-07,26.734181740773344,summer
New York,2010-06-08,22.058334932730872,summer
New York,2010-06-09,29.064038536389724,summer
New York,2010-06-10,31.5970050128091,summer
New York,2010-06-11,22.30073261365399,summer
New York,2010-06-12,19.86641659002901,summer
New York,2010-06-13,25.837455044790367,summer
New York,2010-06-14,32.94330049166384,summer
New York,2010-06-15,20.675098583251255,summer
New York,2010-06-16,18.55141731648817,summer
New York,2010-06-17,21.190520175630084,summer
New York,2010-06-18,28.751658768042677,summer
New York,2010-06-19,27.56623403571413,summer
New York,2010-06-20,22.99828049052301,summer
New York,2010-06-21,24.389265730467027,summer
New York,2010-06-22,25.384272153722307,summer
New York,2010-06-23,26.477065389613312,summer
New York,2010-06-24,32.526811536102386,summer
New York,2010-06-25,29.422315585737188,summer
New York,2010-06-26,27.50143156810316,summer
New York,2010-06-27,24.39298834665622,summer
New York,2010-06-28,20.839782793048588,summer
New York,2010-06-29,25.820458998287805,summer
New York,2010-06-30,32.29257545135773,summer
New York,2010-07-01,34.11436346696466,summer
New York,2010-07-02,26.525923973153237,summer
New York,2010-07-03,24.192445431220904,summer
New York,2010-07-04,30.74757355724747,summer
New York,2010-07-05,24.871120924355775,summer
New York,2010-07-06,25.826007979336925,summer
New York,2010-07-07,26.6051875251875,summer
New York,2010-07-08,21.450125659095995,summer
New York,2010-07-09,29.47486227711314,summer
New York,2010-07-10,21.92250162094617,summer
New York,2010-07-11,27.591983862833956,summer
New York,2010-07-12,30.21557279829208,summer
New York,2010-07-13,22.481669901090605,summer
New York,2010-07-14,28.893164325711666,summer
New York,2010-07-15,24.746282792276823,summer
New York,2010-07-16,34.71956528713554,summer
New York,2010-07-17,22.351402777139846,summer
New York,2010-07-18,24.807619824292445,summer
New York,2010-07-19,33.17344515009692,summer
New York,2010-07-20,19.374694693423372,summer
New York,2010-07-21,21.155537878904543,summer
New York,2010-07-22,29.503363368262775,summer
New York,2010-07-23,25.040425459986068,summer
New York,2010-07-24,28.137984807271476,summer
New York,2010-07-25,13.66801895067766,summer
New York,2010-07-26,22.19775611851179,summer
New York,2010-07-27,22.08757094501996,summer
New York,2010-07-28,22.059542668943276,summer
New York,2010-07-29,16.75525380135138,summer
New York,2010-07-30,22.958581514652895,summer
New York,2010-07-31,25.396178401956057,summer
New York,2010-08-01,25.74034851974027,summer
New York,2010-08-02,25.570384296032756,summer
New York,2010-08-03,34.487354117775055,summer
New York,2010-08-04,33.15382490146325,summer
New York,2010-08-05,28.060623870085536,summer
New York,2010-08-06,25.91009095580003,summer
New York,2010-08-07,24.78596437144834,summer
New York,2010-08-08,19.09078144096911,summer
New York,2010-08-09,32.213656353468885,summer
New York,2010-08-10,26.076852329925963,summer
New York,2010-08-11,17.58321076112364,summer
New York,2010-08-12,24.239453744353092,summer
New York,2010-08-13,33.76024779214314,summer
New York,2010-08-14,22.632236476238806,summer
New York,2010-08-15,25.27006026984502,summer
New York,2010-08-16,28.206957319352277,summer
New York,2010-08-17,31.762651848819726,summer
New York,2010-08-18,35.66727534430566,summer
New York,2010-08-19,15.690932153195273,summer
New York,2010-08-20,18.65031174737208,summer
New York,2010-08-21,21.186889643355457,summer
New York,2010-08-22,27.6258531228286,summer
New York,2010-08-23,35.98588043996229,summer
New York,2010-08-24,16.71403793186107,summer
New York,2010-08-25,29.751229962283016,summer
New York,2010-08-26,21.66523125857924,summer
New York,2010-08-27,30.9710597359201,summer
New York,2010-08-28,24.807187267065647,summer
New York,2010-08-29,26.84440229906526,summer
New York,2010-08-30,27.05878388364804,summer
New York,2010-08-31,20.700701278209486,summer
New York,2010-09-01,14.85288430760953,autumn
New York,2010-09-02,22.085466264554213,autumn
New York,2010-09-03,17.03642114415288,autumn
New York,2010-09-04,12.135070284882186,autumn
New York,2010-09-05,9.111341627705224,autumn
New York,2010-09-06,20.80658624168648,autumn
New York,2010-09-07,18.339349997916766,autumn
New York,2010-09-08,25.068711130823143,autumn
New York,2010-09-09,18.895858579566095,autumn
New York,2010-09-10,19.314444655914127,autumn
New York,2010-09-11,12.001232125454797,autumn
New York,2010-09-12,18.051996714768034,autumn
New York,2010-09-13,8.34317028741291,autumn
New York,2010-09-14,9.285571310442048,autumn
New York,2010-09-15,17.976888655141725,autumn
New York,2010-09-16,9.5234811119714,autumn
New York,2010-09-17,9.716535370961658,autumn
New York,2010-09-18,10.231705019490065,autumn
New York,2010-09-19,11.032709520582959,autumn
New York,2010-09-20,12.118478598019767,autumn
New York,2010-09-21,9.616121502933469,autumn
New York,2010-09-22,7.869637315097831,autumn
New York,2010-09-23,9.81947368306739,autumn
New York,2010-09-24,17.25558064902294,autumn
New York,2010-09-25,11.764194734423597,autumn
New York,2010-09-26,12.393725930715105,autumn
New York,2010-09-27,11.014574821024215,autumn
New York,2010-09-28,17.08275819084209,autumn
New York,2010-09-29,20.378514168381233,autumn
New York,2010-09-30,4.922122131683883,autumn
New York,2010-10-01,20.5841037572084,autumn
New York,2010-10-02,19.805667396301814,autumn
New York,2010-10-03,11.234170866603051,autumn
New York,2010-10-04,18.052091444567907,autumn
New York,2010-10-05,18.24740074262685,autumn
New York,2010-10-06,16.595689054782227,autumn
New York,2010-10-07,24.04330905311674,autumn
New York,2010-10-08,20.138960752594443,autumn
New York,2010-10-09,16.187701074169745,autumn
New York,2010-10-10,13.78338870954832,autumn
New York,2010-10-11,17.477229699022388,autumn
New York,2010-10-12,16.856897548773063,autumn
New York,2010-10-13,8.218421469905216,autumn
New York,2010-10-14,21.260293869029304,autumn
New York,2010-10-15,10.59349073322103,autumn
New York,2010-10-16,11.062880502933073,autumn
New York,2010-10-17,13.978206236852609,autumn
New York,2010-10-18,14.54416095806083,autumn
New York,2010-10-19,14.163769014676935,autumn
New York,2010-10-20,11.788590909139813,autumn
New York,2010-10-21,10.293438122988452,autumn
New York,2010-10-22,20.80177349241349,autumn
New York,2010-10-23,6.504897233531908,autumn
New York,2010-10-24,15.35895064747126,autumn
New York,2010-10-25,7.687747115472626,autumn
New York,2010-10-26,22.700831881991004,autumn
New York,2010-10-27,23.29382038488227,autumn
New York,2010-10-28,18.23141517865891,autumn
New York,2010-10-29,21.402662467112734,autumn
New York,2010-10-30,21.075902242247718,autumn
New York,2010-10-31,20.460018658990222,autumn
New York,2010-11-01,17.506961754433416,autumn
New York,2010-11-02,9.911446583270482,autumn
New York,2010-11-03,23.30798803398137,autumn
New York,2010-11-04,21.53707403169085,autumn
New York,2010-11-05,13.662737651542217,autumn
New York,2010-11-06,9.831668211882093,autumn
New York,2010-11-07,14.663720063740039,autumn
New York,2010-11-08,13.647710230809558,autumn
New York,2010-11-09,15.551638656355838,autumn
New York,2010-11-10,10.24392594580462,autumn
New York,2010-11-11,13.999294378958924,autumn
New York,2010-11-12,8.12875235748109,autumn
New York,2010-11-13,11.139410945569399,autumn
New York,2010-11-14,22.852070022454882,autumn
New York,2010-11-15,17.102210804884507,autumn
New York,2010-11-16,18.742388041427006,autumn
New York,2010-11-17,14.40633622253578,autumn
New York,2010-11-18,15.600313148552788,autumn
New York,2010-11-19,25.573317527793947,autumn
New York,2010-11-20,11.44441271552061,autumn
New York,2010-11-21,14.441052717979039,autumn
New York,2010-11-22,17.54447879406595,autumn
New York,2010-11-23,13.742346437246688,autumn
New York,2010-11-24,6.689307749906586,autumn
New York,2010-11-25,16.65560721749448,autumn
New York,2010-11-26,9.096810953593208,autumn
New York,2010-11-27,16.898061779852732,autumn
New York,2010-11-28,11.021285442493452,autumn
New York,2010-11-29,10.16172369997379,autumn
New York,2010-11-30,5.6131516181610746,autumn
New York,2010-12-01,-0.8938931325741166,winter
New York,2010-12-02,5.9652141765629345,winter
New York,2010-12-03,-6.848705020299068,winter
New York,2010-12-04,-2.3232952660500334,winter
New York,2010-12-05,1.963525212222975,winter
New York,2010-12-06,8.347496824647173,winter
New York,2010-12-07,5.907641481805099,winter
New York,2010-12-08,-0.609328103044113,winter
New York,2010-12-09,6.061988430179545,winter
New York,2010-12-10,-3.068718931519316,winter
New York,2010-12-11,-0.798729770272414,winter
New York,2010-12-12,3.946304315723151,winter
New York,2010-12-13,-1.0385411577878392,winter
New York,2010-12-14,1.0146807708647079,winter
New York,2010-12-15,-1.9898344322539387,winter
New York,2010-12-16,12.586786947429886,winter
New York,2010-12-17,1.7897177919587492,winter
New York,2010-12-18,-5.7540237282331,winter
New York,2010-12-19,-1.1494527840108628,winter
New York,2010-12-20,8.37857628673554,winter
New York,2010-12-21,5.7345778370209155,winter
New York,2010-12-22,3.8529448743296197,winter
New York,2010-12-23,1.7421357021777484,winter
New York,2010-12-24,6.23863897024766,winter
New York,2010-12-25,-3.478989670030588,winter
New York,2010-12-26,-0.36171379546712484,winter
New York,2010-12-27,-5.107212028386005,winter
New York,2010-12-28,5.312659757504266,winter
New York,2010-12-29,3.24055495157727,winter
New York,2010-12-30,-1.7136580996630177,winter
New York,2010-12-31,-2.7468933058051936,winter
New York,2011-01-01,-7.532183798434157,winter
New York,2011-01-02,9.983290401879618,winter
New York,2011-01-03,-0.06667888157727368,winter
New York,2011-01-04,8.638255348279,winter
New York,2011-01-05,7.770750496758709,winter
New York,2011-01-06,2.416690012171153,winter
New York,2011-01-07,2.181982037212784,winter
New York,2011-01-08,1.1605399440523991,winter
New York,2011-01-09,-0.7071802092451179,winter
New York,2011-01-10,1.5422484288178684,winter
New York,2011-01-11,0.025797651282839337,winter
New York,2011-01-12,5.432313477466122,winter
New York,2011-01-13,0.9050856554625296,winter
New York,2011-01-14,7.008842268795972,winter
New York,2011-01-15,-3.0980080600820714,winter
New York,2011-01-16,-6.6461168642106285,winter
New York,2011-01-17,4.631050284028669,winter
New York,2011-01-18,7.438036145977507,winter
New York,2011-01-19,-2.5657822570198907,winter
New York,2011-01-20,-1.6680905111637176,winter
New York,2011-01-21,-0.08597469139880232,winter
New York,2011-01-22,0.39277567856969087,winter
New York,2011-01-23,-12.205376128235823,winter
New York,2011-01-24,6.468948933252852,winter
New York,2011-01-25,-2.6375548492722873,winter
New York,2011-01-26,1.1656360823897223,winter
New York,2011-01-27,1.3096794269027168,winter
New York,2011-01-28,-0.16520926714219022,winter
New York,2011-01-29,-0.3237606131745684,winter
New York,2011-01-30,9.829988026154092,winter
New York,2011-01-31,0.05328437492134162,winter
New York,2011-02-01,0.6726933139891185,winter
New York,2011-02-02,1.1107921587990082,winter
New York,2011-02-03,3.077350767541451,winter
New York,2011-02-04,2.3348044770062106,winter
New York,2011-02-05,6.803262160221475,winter
New York,2011-02-06,-5.1664304214036445,winter
New York,2011-02-07,-0.9411682558697656,winter
New York,2011-02-08,-1.110372453194362,winter
New York,2011-02-09,2.15728371794427,winter
New York,2011-02-10,6.7147804494490675,winter
New York,2011-02-11,-0.14545167929982128,winter
New York,2011-02-12,0.8793174721724856,winter
New York,2011-02-13,-3.1235488843317496,winter
New York,2011-02-14,5.736946856063295,winter
New York,2011-02-15,-0.005884474741001551,winter
New York,2011-02-16,-5.139516692801534,winter
New York,2011-02-17,1.4851205313547855,winter
New York,2011-02-18,-1.5583402505819701,winter
New York,2011-02-19,2.7916701022755004,winter
New York,2011-02-20,-3.6765905415550337,winter
New York,2011-02-21,2.8536219147402466,winter
New York,2011-02-22,3.403379413449286,winter
New York,2011-02-23,-9.754226270768845,winter
New York,2011-02-24,2.466429224964937,winter
New York,2011-02-25,-2.221584246570156,winter
New York,2011-02-26,-0.690741617955753,winter
New York,2011-02-27,-2.6980522930547792,winter
New York,2011-02-28,1.693241150846963,winter
New York,2011-03-01,9.177512168278229,spring
New York,2011-03-02,9.376870232581457,spring
New York,2011-03-03,12.099299619761108,spring
New York,2011-03-04,9.25533449554469,spring
New York,2011-03-05,18.041522149701137,spring
New York,2011-03-06,13.106198794111105,spring
New York,2011-03-07,18.35919724280466,spring
New York,2011-03-08,15.483653155618036,spring
New York,2011-03-09,16.0892522480516,spring
New York,2011-03-10,13.551209302153723,spring
New York,2011-03-11,6.380820657249582,spring
New York,2011-03-12,9.353916181351012,spring
New York,2011-03-13,6.069209905726185,spring
New York,2011-03-14,1.1737029540889026,spring
New York,2011-03-15,18.25647282622178,spring
New York,2011-03-16,12.274518140056182,spring
New York,2011-03-17,16.20785875236338,spring
New York,2011-03-18,14.848808764705366,spring
New York,2011-03-19,18.431067389325833,spring
New York,2011-03-20,13.82896564229376,spring
New York,2011-03-21,10.868810168503172,spring
New York,2011-03-22,2.0119365456455363,spring
New York,2011-03-23,0.5306969142351399,spring
New York,2011-03-24,9.573369116650502,spring
New York,2011-03-25,10.253936263821641,spring
New York,2011-03-26,12.31496832553196,spring
New York,2011-03-27,8.908566029019951,spring
New York,2011-03-28,6.412645122865722,spring
New York,2011-03-29,12.5683124638461,spring
New York,2011-03-30,12.02352570870702,spring
New York,2011-03-31,13.521150728599315,spring
New York,2011-04-01,10.061503094578674,spring
New York,2011-04-02,8.630964043340002,spring
New York,2011-04-03,3.8730909094060095,spring
New York,2011-04-04,16.514786708011314,spring
New York,2011-04-05,3.445385864452657,spring
New York,2011-04-06,10.792529843434197,spring
New York,2011-04-07,7.506016853393074,spring
New York,2011-04-08,5.769342054381919,spring
New York,2011-04-09,3.290595630254467,spring
New York,2011-04-10,9.24493524662452,spring
New York,2011-04-11,14.030703468648506,spring
New York,2011-04-12,11.918715893621487,spring
New York,2011-04-13,16.496997449939975,spring
New York,2011-04-14,12.513652637893538,spring
New York,2011-04-15,8.928102604058083,spring
New York,2011-04-16,4.95580348033292,spring
New York,2011-04-17,14.383914871147756,spring
New York,2011-04-18,11.347850171556598,spring
New York,2011-04-19,9.312290753734109,spring
New York,2011-04-20,8.170290532647025,spring
New York,2011-04-21,11.812965524809922,spring
New York,2011-04-22,3.2961422906741324,spring
New York,2011-04-23,4.202088897545211,spring
New York,2011-04-24,9.165383815572529,spring
New York,2011-04-25,13.935078070711512,spring
New York,2011-04-26,8.06814795934823,spring
New York,2011-04-27,4.7758342438008805,spring
New York,2011-04-28,11.339650109565016,spring
New York,2011-04-29,15.177204302594411,spring
New York,2011-04-30,7.870074183371212,spring
New York,2011-05-01,13.282812898760273,spring
New York,2011-05-02,6.48069602525288,spring
New York,2011-05-03,6.434101911770146,spring
New York,2011-05-04,8.31263278179936,spring
New York,2011-05-05,14.495179978137891,spring
New York,2011-05-06,15.217670763001156,spring
New York,2011-05-07,8.044159604517606,spring
New York,2011-05-08,5.369586241174727,spring
New York,2011-05-09,4.297670255456269,spring
New York,2011-05-10,7.214578808929256,spring
New York,2011-05-11,9.885683151239533,spring
New York,2011-05-12,6.848085298293321,spring
New York,2011-05-13,5.992636991604462,spring
New York,2011-05-14,9.6708389266346,spring
New York,2011-05-15,-0.09765908388610178,spring
New York,2011-05-16,10.352560122180853,spring
New York,2011-05-17,11.742113576854559,spring
New York,2011-05-18,6.243743725309194,spring
New York,2011-05-19,12.869238607935722,spring
New York,2011-05-20,18.09249601296392,spring
New York,2011-05-21,5.796531509853823,spring
New York,2011-05-22,11.36945726022359,spring
New York,2011-05-23,13.719180241170479,spring
New York,2011-05-24,13.645205850476014,spring
New York,2011-05-25,3.5501352961736954,spring
New York,2011-05-26,14.634936059406105,spring
New York,2011-05-27,10.875640757217381,spring
New York,2011-05-28,13.760666791039966,spring
New York,2011-05-29,16.157473455286723,spring
New York,2011-05-30,5.513179847355137,spring
New York,2011-05-31,3.5035894639579626,spring
New York,2011-06-01,32.49258527570963,summer
New York,2011-06-02,25.30915270027551,summer
New York,2011-06-03,20.679971573038383,summer
New York,2011-06-04,17.846133092483736,summer
New York,2011-06-05,28.121077862272394,summer
New York,2011-06-06,23.024349201457984,summer
New York,2011-06-07,31.01301860292761,summer
New York,2011-06-08,29.82315133056568,summer
New York,2011-06-09,37.702017412104865,summer
New York,2011-06-10,24.25327174091325,summer
New York,2011-06-11,28.245357531587928,summer
New York,2011-06-12,17.74626013564891,summer
New York,2011-06-13,30.289139766304952,summer
New York,2011-06-14,24.04210409350672,summer
New York,2011-06-15,30.922822177389033,summer
New York,2011-06-16,30.691934988518263,summer
New York,2011-06-17,22.663777899882117,summer
New York,2011-06-18,9.67730316554829,summer
New York,2011-06-19,17.03323500095879,summer
New York,2011-06-20,29.12137956455798,summer
New York,2011-06-21,30.998282985784563,summer
New York,2011-06-22,25.361233180074258,summer
New York,2011-06-23,15.643723268298062,summer
New York,2011-06-24,29.79817623404638,summer
New York,2011-06-25,14.990153266971333,summer
New York,2011-06-26,22.525689259226255,summer
New York,2011-06-27,28.232553731305202,summer
New York,2011-06-28,18.128765605126674,summer
New York,2011-06-29,18.667976562913545,summer
New York,2011-06-30,26.112255515836466,summer
New York,2011-07-01,16.335974918324407,summer
New York,2011-07-02,27.03544864397864,summer
New York,2011-07-03,20.013056732792887,summer
New York,2011-07-04,19.684135634198917,summer
New York,2011-07-05,28.145185521520872,summer
New York,2011-07-06,28.53738494972228,summer
New York,2011-07-07,16.89533017858281,summer
New York,2011-07-08,26.26502309061991,summer
New York,2011-07-09,21.057912336650613,summer
New York,2011-07-10,28.38566799293872,summer
New York,2011-07-11,23.377466377102714,summer
New York,2011-07-12,17.083496110754943,summer
New York,2011-07-13,21.547948580704755,summer
New York,2011-07-14,27.892242022116115,summer
New York,2011-07-15,24.74699776375686,summer
New York,2011-07-16,23.09462006748157,summer
New York,2011-07-17,27.34391554685048,summer
New York,2011-07-18,14.274501148260816,summer
New York,2011-07-19,22.667437578728983,summer
New York,2011-07-20,23.37561889002252,summer
New York,2011-07-21,20.470122358578802,summer
New York,2011-07-22,20.782442431532267,summer
New York,2011-07-23,25.68394827460034,summer
New York,2011-07-24,26.8536384565422,summer
New York,2011-07-25,24.025470296607196,summer
New York,2011-07-26,27.124182866876446,summer
New York,2011-07-27,26.11690598251189,summer
New York,2011-07-28,30.430593949043708,summer
New York,2011-07-29,27.551260800252052,summer
New York,2011-07-30,27.285129964189082,summer
New York,2011-07-31,25.389161773039714,summer
New York,2011-08-01,32.04148361291335,summer
New York,2011-08-02,20.679428086596086,summer
New York,2011-08-03,18.445449539962596,summer
New York,2011-08-04,30.47975220534566,summer
New York,2011-08-05,17.422788661098902,summer
New York,2011-08-06,23.344107899902617,summer
New York,2011-08-07,21.28293606242675,summer
New York,2011-08-08,23.939257434229276,summer
New York,2011-08-09,23.048069254982366,summer
New York,2011-08-10,23.11880814988152,summer
New York,2011-08-11,19.896807211129435,summer
New York,2011-08-12,21.402559601794998,summer
New York,2011-08-13,26.07202228334213,summer
New York,2011-08-14,23.349108991516637,summer
New York,2011-08-15,33.857658135872796,summer
New York,2011-08-16,24.32036478845617,summer
New York,2011-08-17,31.497004623089254,summer
New York,2011-08-18,25.19669128720759,summer
New York,2011-08-19,31.89553246115137,summer
New York,2011-08-20,29.4594772512096,summer
New York,2011-08-21,21.467284676767378,summer
New York,2011-08-22,21.719821667866988,summer
New York,2011-08-23,29.07599454293035,summer
New York,2011-08-24,32.8106921683234,summer
New York,2011-08-25,22.75312022098187,summer
New York,2011-08-26,19.609297431462213,summer
New York,2011-08-27,27.45878605600138,summer
New York,2011-08-28,26.9483495531638,summer
New York,2011-08-29,26.688760675952825,summer
New York,2011-08-30,23.30932799910715,summer
New York,2011-08-31,30.80274810657763,summer
New York,2011-09-01,17.31979342865641,autumn
New York,2011-09-02,15.070440665866697,autumn
New York,2011-09-03,10.347162144580665,autumn
New York,2011-09-04,21.004140448147655,autumn
New York,2011-09-05,8.148753176368768,autumn
New York,2011-09-06,14.919601141593128,autumn
New York,2011-09-07,13.398629924211443,autumn
New York,2011-09-08,5.786802679895306,autumn
New York,2011-09-09,19.13995327466406,autumn
New York,2011-09-10,20.19634662598208,autumn
New York,2011-09-11,17.92203089415466,autumn
New York,2011-09-12,12.034602656674524,autumn
New York,2011-09-13,11.890967612172462,autumn
New York,2011-09-14,27.79387228907976,autumn
New York,2011-09-15,10.651034101344225,autumn
New York,2011-09-16,17.68928966461012,autumn
New York,2011-09-17,20.422422200235307,autumn
New York,2011-09-18,9.065296661166592,autumn
New York,2011-09-19,10.72523799101266,autumn
New York,2011-09-20,16.665843633221968,autumn
New York,2011-09-21,14.60308277835253,autumn
New York,2011-09-22,15.528978328949666,autumn
New York,2011-09-23,16.43440226780165,autumn
New York,2011-09-24,19.328914463111868,autumn
New York,2011-09-25,17.72916600731134,autumn
New York,2011-09-26,9.101485740604595,autumn
New York,2011-09-27,14.372954055439122,autumn
New York,2011-09-28,18.586370585790704,autumn
New York,2011-09-29,9.847589391708878,autumn
New York,2011-09-30,15.256711871849136,autumn
New York,2011-10-01,18.365114423525036,autumn
New York,2011-10-02,20.38080461566654,autumn
New York,2011-10-03,10.21447642133428,autumn
New York,2011-10-04,14.36811504939829,autumn
New York,2011-10-05,5.75477990323116,autumn
New York,2011-10-06,7.992829490693748,autumn
New York,2011-10-07,9.367092502104093,autumn
New York,2011-10-08,14.818669318508093,autumn
New York,2011-10-09,12.772243747265723,autumn
New York,2011-10-10,16.426625191955843,autumn
New York,2011-10-11,19.090170013049345,autumn
New York,2011-10-12,17.22064001646075,autumn
New York,2011-10-13,3.0055175185959815,autumn
